+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                           ;
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                       ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3|u_Iteration10                                           ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3|u_Iteration9                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3|u_Iteration8                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3|u_Iteration7                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3|u_Iteration6                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3|u_Iteration5                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3|u_Iteration4                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3|u_Iteration3                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3|u_Iteration2                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3|u_Iteration1                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3|u_Iteration                                             ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3|u_QuadrantMapper                                        ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance3                                                         ; 27    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2|u_Iteration10                                           ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2|u_Iteration9                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2|u_Iteration8                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2|u_Iteration7                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2|u_Iteration6                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2|u_Iteration5                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2|u_Iteration4                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2|u_Iteration3                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2|u_Iteration2                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2|u_Iteration1                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2|u_Iteration                                             ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2|u_QuadrantMapper                                        ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance2                                                         ; 27    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1|u_Iteration10                                           ; 31    ; 18             ; 0            ; 18             ; 26     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1|u_Iteration9                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1|u_Iteration8                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1|u_Iteration7                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1|u_Iteration6                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1|u_Iteration5                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1|u_Iteration4                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1|u_Iteration3                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1|u_Iteration2                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1|u_Iteration1                                            ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1|u_Iteration                                             ; 31    ; 5              ; 0            ; 5              ; 26     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1|u_QuadrantMapper                                        ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder|u_for_each_instance1                                                         ; 27    ; 0              ; 0            ; 0              ; 14     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max|u_index_finder                                                                              ; 771   ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_frequency_max                                                                                             ; 771   ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_31|u_MUL3_2                                                    ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_31                                                             ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_32                                                           ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_15|u_MUL3_2                                                    ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_15                                                             ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_16                                                           ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_23|u_MUL3_2                                                    ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_23                                                             ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_24                                                           ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_7|u_MUL3_2                                                     ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_7                                                              ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_8                                                            ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_27|u_MUL3_2                                                    ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_27                                                             ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_28                                                           ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_11|u_MUL3_2                                                    ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_11                                                             ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_12                                                           ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_19|u_MUL3_2                                                    ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_19                                                             ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_20                                                           ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_3|u_MUL3_2                                                     ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_3                                                              ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_4                                                            ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_29|u_MUL3_2                                                    ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_29                                                             ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_30                                                           ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_31                                                             ; 53    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_29                                                             ; 53    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_13|u_MUL3_2                                                    ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_13                                                             ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_14                                                           ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_15                                                             ; 53    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_13                                                             ; 53    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_21|u_MUL3_2                                                    ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_21                                                             ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_22                                                           ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_23                                                             ; 53    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_21                                                             ; 53    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_5|u_MUL3_2                                                     ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_5                                                              ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_6                                                            ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_7                                                              ; 53    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_5                                                              ; 53    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_25|u_MUL3_2                                                    ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_5_25                                                             ; 101   ; 26             ; 1            ; 26             ; 49     ; 26              ; 26            ; 26              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_5_26                                                           ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_27                                                             ; 53    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_3_31                                                             ; 52    ; 2              ; 0            ; 2              ; 49     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_3_27                                                             ; 52    ; 2              ; 0            ; 2              ; 49     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF2_4_25                                                             ; 53    ; 3              ; 0            ; 3              ; 49     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_SDNF1_3_29                                                             ; 52    ; 2              ; 0            ; 2              ; 49     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_TWDLMULT_SDNF1_3_31|u_MUL3_2                                           ; 52    ; 0              ; 0            ; 0              ; 25     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_TWDLMULT_SDNF1_3_31|u_MUL3_1                                           ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_TWDLMULT_SDNF1_3_31                                                    ; 101   ; 2              ; 1            ; 2              ; 49     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_3_32                                                           ; 4     ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_twdlROM_3_31                                                           ; 4     ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_TWDLMULT_SDNF1_3_27|u_MUL3_2                                           ; 52    ; 0              ; 0            ; 0              ; 25     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; U_nios_system|max_frequency_index_0|u_Max_Frequency|u_FFT_streamer|u_FFT_HDL_Optimized|u_TWDLMULT_SDNF1_3_27|u_MUL3_1                                           ; 52    ; 1              ; 0            ; 1              ; 25     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
